YY	MM	DD	HH	"1"	"2"	tot_average
Saettigungsdefizit in mm je Zone  soil_model
--	--	--	--	0.6468891	0.3531109	1.0000
2000	 8	 1	24	218.29015	208.35980	214.78363
2000	 8	 2	24	218.52324	208.78886	215.08592
2000	 8	 3	24	218.75653	209.20802	215.38484
2000	 8	 4	24	218.98798	209.62122	215.68047
2000	 8	 5	24	219.21793	210.02600	215.97215
2000	 8	 6	24	219.42531	210.35408	216.22215
2000	 8	 7	24	219.60808	210.71547	216.46800
2000	 8	 8	24	219.83357	211.10225	216.75044
2000	 8	 9	24	220.05807	211.48106	217.02943
2000	 8	10	24	220.27574	211.85126	217.30096
2000	 8	11	24	220.49634	212.21400	217.57176
2000	 8	12	24	220.71602	212.56886	217.83917
2000	 8	13	24	220.93362	212.91617	218.10257
2000	 8	14	24	221.14845	213.25624	218.36163
2000	 8	15	24	221.19287	211.99075	217.94350
2000	 8	16	24	221.38257	211.98390	218.06380
2000	 8	17	24	221.58760	212.17137	218.26263
2000	 8	18	24	221.79216	212.42053	218.48294
2000	 8	19	24	221.99722	212.72356	218.72260
2000	 8	20	24	221.45695	212.23314	218.19992
2000	 8	21	24	220.75743	209.23183	216.68761
2000	 8	22	24	220.50633	208.20520	216.16267
2000	 8	23	24	220.42902	207.87952	215.99765
2000	 8	24	24	220.36803	207.72966	215.90529
2000	 8	25	24	220.32906	207.66637	215.85773
2000	 8	26	24	220.34517	207.80630	215.91756
2000	 8	27	24	220.39651	208.02451	216.02782
2000	 8	28	24	220.37025	208.27722	216.10007
2000	 8	29	24	220.45644	208.55142	216.25264
2000	 8	30	24	220.55354	208.85291	216.42192
2000	 8	31	24	220.65565	209.15874	216.59596
2000	 9	 1	24	220.68907	209.06808	216.58557
2000	 9	 2	24	220.73526	209.34862	216.71451
2000	 9	 3	24	220.00258	205.02342	214.71327
2000	 9	 4	24	219.64587	203.22466	213.84737
2000	 9	 5	24	219.54420	202.14915	213.40182
2000	 9	 6	24	219.20183	199.64395	212.29573
2000	 9	 7	24	219.13588	199.24905	212.11362
2000	 9	 8	24	219.12492	199.03899	212.03236
2000	 9	 9	24	219.16434	198.82672	211.98291
2000	 9	10	24	219.23106	198.80789	212.01942
2000	 9	11	24	219.32188	199.08879	212.17735
2000	 9	12	24	219.42621	199.48364	212.38428
2000	 9	13	24	219.49026	199.94617	212.58904
2000	 9	14	24	219.60997	200.47322	212.85257
2000	 9	15	24	219.73392	200.98444	213.11327
2000	 9	16	24	219.83144	201.46907	213.34749
2000	 9	17	24	219.96140	201.94821	213.60074
2000	 9	18	24	220.10184	202.41571	213.85667
2000	 9	19	24	220.25414	202.87015	214.11566
2000	 9	20	24	220.41675	203.31224	214.37695
