YY	MM	DD	HH	"1"	"2"	tot_average
reale_Evapotranspiration_evapotranspiration
--	--	--	--	0.6468891	0.3531109	1.0000
2000	 8	 1	24	2.17683	2.25945	2.20600
2000	 8	 2	24	1.40513	1.49821	1.43800
2000	 8	 3	24	1.41559	1.29932	1.37453
2000	 8	 4	24	1.51694	1.74999	1.59923
2000	 8	 5	24	1.75071	2.13478	1.88633
2000	 8	 6	24	0.05608	0.00365	0.03757
2000	 8	 7	24	0.00767	0.01633	0.01073
2000	 8	 8	24	0.28625	0.20683	0.25820
2000	 8	 9	24	0.82408	0.91517	0.85625
2000	 8	10	24	0.94727	1.36742	1.09563
2000	 8	11	24	1.01861	1.34111	1.13249
2000	 8	12	24	1.34295	1.63765	1.44701
2000	 8	13	24	2.05686	2.53336	2.22512
2000	 8	14	24	2.25505	2.76460	2.43498
2000	 8	15	24	0.53514	0.36707	0.47579
2000	 8	16	24	1.27313	1.66445	1.41131
2000	 8	17	24	1.55342	1.97088	1.70083
2000	 8	18	24	0.89821	1.15229	0.98793
2000	 8	19	24	1.40531	1.75101	1.52738
2000	 8	20	24	0.66522	0.92979	0.75864
2000	 8	21	24	0.08888	0.12690	0.10231
2000	 8	22	24	0.16583	0.34814	0.23020
2000	 8	23	24	0.84873	1.02807	0.91205
2000	 8	24	24	1.12474	1.21018	1.15491
2000	 8	25	24	0.58897	0.59248	0.59021
2000	 8	26	24	1.13439	1.22565	1.16662
2000	 8	27	24	1.23825	1.29440	1.25807
2000	 8	28	24	0.00111	0.04525	0.01670
2000	 8	29	24	0.34482	0.76007	0.49145
2000	 8	30	24	0.84442	0.87489	0.85518
2000	 8	31	24	0.43999	0.43657	0.43878
2000	 9	 1	24	0.05724	0.05249	0.05556
2000	 9	 2	24	0.02939	0.00522	0.02085
2000	 9	 3	24	0.00000	0.00000	0.00000
2000	 9	 4	24	0.00000	0.00000	0.00000
2000	 9	 5	24	0.00001	0.00050	0.00018
2000	 9	 6	24	0.04320	0.00376	0.02928
2000	 9	 7	24	0.00189	0.00189	0.00189
2000	 9	 8	24	0.23856	0.21476	0.23015
2000	 9	 9	24	1.05979	1.18960	1.10563
2000	 9	10	24	0.89045	0.93572	0.90644
2000	 9	11	24	0.69678	0.76363	0.72039
2000	 9	12	24	1.06456	1.00357	1.04302
2000	 9	13	24	0.12795	0.29161	0.18574
2000	 9	14	24	0.35002	0.46424	0.39035
2000	 9	15	24	0.82323	0.76959	0.80429
2000	 9	16	24	0.04078	0.00101	0.02674
2000	 9	17	24	0.00840	0.03034	0.01615
2000	 9	18	24	0.04787	0.11146	0.07032
2000	 9	19	24	0.30088	0.30946	0.30391
2000	 9	20	24	0.39965	0.34757	0.38126
2000	 9	21	24	0.00000	0.00000	0.00000
2000	 9	22	24	0.00000	0.00008	0.00003
2000	 9	23	24	0.24284	0.25356	0.24663
2000	 9	24	24	0.63244	0.54172	0.60040
2000	 9	25	24	0.60899	0.46534	0.55827
2000	 9	26	24	0.57122	0.50372	0.54739
2000	 9	27	24	0.36246	0.46617	0.39908
2000	 9	28	24	0.43878	0.35977	0.41088
2000	 9	29	24	0.98987	0.90810	0.96099
2000	 9	30	24	0.95264	0.78308	0.89276
2000	10	 1	24	0.05795	0.01641	0.04328
2000	10	 2	24	0.04614	0.08402	0.05952
2000	10	 3	24	0.04471	0.01267	0.03339
2000	10	 4	24	0.03569	0.02106	0.03053
2000	10	 5	24	0.01506	0.00433	0.01127
2000	10	 6	24	0.00000	0.00000	0.00000
2000	10	 7	24	0.00000	0.00000	0.00000
2000	10	 8	24	0.00000	0.00000	0.00000
2000	10	 9	24	0.00000	0.00000	0.00000
2000	10	10	24	0.00171	0.00000	0.00110
2000	10	11	24	0.02685	0.00264	0.01830
2000	10	12	24	0.05346	0.00703	0.03707
2000	10	13	24	0.15503	0.08855	0.13155
2000	10	14	24	0.10161	0.16720	0.12477
2000	10	15	24	0.68409	0.52506	0.62793
2000	10	16	24	0.68216	0.47794	0.61005
2000	10	17	24	0.25010	0.27042	0.25727
2000	10	18	24	0.00000	0.00000	0.00000
2000	10	19	24	0.00000	0.00000	0.00000
2000	10	20	24	0.00041	0.00000	0.00027
2000	10	21	24	0.13896	0.01373	0.09474
2000	10	22	24	0.46810	0.10890	0.34126
2000	10	23	24	0.42449	0.05510	0.29405
2000	10	24	24	0.23349	0.07144	0.17627
2000	10	25	24	0.03747	0.00920	0.02749
2000	10	26	24	0.00000	0.00000	0.00000
2000	10	27	24	0.00002	0.00026	0.00010
2000	10	28	24	0.00292	0.00000	0.00189
2000	10	29	24	0.07702	0.00375	0.05115
2000	10	30	24	0.21315	0.00730	0.14046
2000	10	31	24	0.07001	0.00000	0.04529
2000	11	 1	24	0.11805	0.00414	0.07783
2000	11	 2	24	0.29335	0.02098	0.19718
2000	11	 3	24	0.00012	0.00000	0.00008
2000	11	 4	24	0.00730	0.00107	0.00510
2000	11	 5	24	0.03388	0.00410	0.02336
2000	11	 6	24	0.01156	0.00000	0.00748
2000	11	 7	24	0.00362	0.00120	0.00277
2000	11	 8	24	0.05132	0.00441	0.03476
2000	11	 9	24	0.14030	0.00757	0.09343
2000	11	10	24	0.22165	0.04794	0.16031
2000	11	11	24	0.28237	0.08832	0.21385
2000	11	12	24	0.36418	0.07624	0.26250
2000	11	13	24	0.26468	0.02251	0.17917
2000	11	14	24	0.00000	0.00000	0.00000
2000	11	15	24	0.00000	0.00000	0.00000
2000	11	16	24	0.00003	0.00000	0.00002
2000	11	17	24	0.00000	0.00000	0.00000
2000	11	18	24	0.00000	0.00000	0.00000
2000	11	19	24	0.00597	0.00027	0.00396
2000	11	20	24	0.00040	0.00000	0.00026
2000	11	21	24	0.00000	0.00000	0.00000
2000	11	22	24	0.00005	0.00000	0.00003
2000	11	23	24	0.00497	0.00000	0.00321
2000	11	24	24	0.00000	0.00000	0.00000
2000	11	25	24	0.00000	0.00000	0.00000
2000	11	26	24	0.00000	0.00000	0.00000
2000	11	27	24	0.00000	0.00000	0.00000
2000	11	28	24	0.00000	0.00000	0.00000
2000	11	29	24	0.00012	0.00000	0.00008
2000	11	30	24	0.00423	0.00000	0.00274
2000	12	 1	24	0.10952	0.00083	0.07114
2000	12	 2	24	0.09841	0.00247	0.06453
2000	12	 3	24	0.09794	0.00264	0.06429
2000	12	 4	24	0.04936	0.00185	0.03258
2000	12	 5	24	0.12708	0.00000	0.08220
2000	12	 6	24	0.07090	0.00000	0.04586
2000	12	 7	24	0.07851	0.00000	0.05079
2000	12	 8	24	0.00100	0.00000	0.00065
2000	12	 9	24	0.02640	0.00000	0.01708
2000	12	10	24	0.00000	0.00000	0.00000
2000	12	11	24	0.00077	0.00298	0.00155
2000	12	12	24	0.00000	0.00000	0.00000
2000	12	13	24	0.17580	0.02666	0.12314
2000	12	14	24	0.00039	0.00070	0.00050
2000	12	15	24	0.00587	0.10785	0.04188
2000	12	16	24	0.04245	0.05490	0.04685
2000	12	17	24	0.01558	0.03256	0.02158
2000	12	18	24	0.00852	0.04280	0.02063
2000	12	19	24	0.02226	0.06974	0.03903
2000	12	20	24	0.02255	0.09817	0.04925
2000	12	21	24	0.02712	0.08119	0.04622
2000	12	22	24	0.13775	0.08705	0.11985
2000	12	23	24	0.45321	0.17432	0.35473
2000	12	24	24	0.52376	0.00475	0.34049
2000	12	25	24	0.04893	0.06836	0.05579
2000	12	26	24	0.01079	0.03169	0.01817
2000	12	27	24	0.00905	0.04091	0.02030
2000	12	28	24	0.00000	0.00001	0.00000
2000	12	29	24	0.02279	0.10487	0.05177
2000	12	30	24	0.16020	0.07799	0.13117
2000	12	31	24	0.07715	0.04477	0.06571
2001	 1	 1	24	0.34427	0.04449	0.23842
2001	 1	 2	24	0.06512	0.03310	0.05381
2001	 1	 3	24	0.00245	0.00034	0.00170
2001	 1	 4	24	0.02186	0.02914	0.02443
2001	 1	 5	24	0.01646	0.03117	0.02165
2001	 1	 6	24	0.01692	0.06108	0.03251
2001	 1	 7	24	0.00561	0.02520	0.01253
2001	 1	 8	24	0.00371	0.01706	0.00842
2001	 1	 9	24	0.00383	0.02006	0.00956
2001	 1	10	24	0.02928	0.01617	0.02465
2001	 1	11	24	0.01082	0.01633	0.01277
2001	 1	12	24	0.01431	0.02351	0.01756
2001	 1	13	24	0.01885	0.03486	0.02450
2001	 1	14	24	0.02704	0.05893	0.03830
2001	 1	15	24	0.02855	0.04740	0.03521
2001	 1	16	24	0.07673	0.05026	0.06739
2001	 1	17	24	0.05620	0.04652	0.05278
2001	 1	18	24	0.03488	0.03488	0.03488
2001	 1	19	24	0.03983	0.02496	0.03458
2001	 1	20	24	0.01704	0.02057	0.01829
2001	 1	21	24	0.02327	0.02059	0.02233
2001	 1	22	24	0.09686	0.03562	0.07524
2001	 1	23	24	0.07142	0.03525	0.05865
2001	 1	24	24	0.07045	0.02830	0.05556
2001	 1	25	24	0.01541	0.02681	0.01944
2001	 1	26	24	0.01018	0.02498	0.01541
2001	 1	27	24	0.02189	0.02789	0.02401
2001	 1	28	24	0.04425	0.01591	0.03424
2001	 1	29	24	0.01413	0.02070	0.01645
2001	 1	30	24	0.03924	0.01891	0.03206
2001	 1	31	24	0.03246	0.02548	0.03000
2001	 2	 1	24	0.02722	0.02856	0.02769
2001	 2	 2	24	0.05715	0.04395	0.05249
2001	 2	 3	24	0.05510	0.03726	0.04880
2001	 2	 4	24	0.01496	0.03055	0.02046
2001	 2	 5	24	0.21498	0.10940	0.17770
2001	 2	 6	24	0.52802	0.21768	0.41843
2001	 2	 7	24	1.02984	0.40081	0.80772
2001	 2	 8	24	0.48311	0.21453	0.38827
2001	 2	 9	24	0.14472	0.33379	0.21148
2001	 2	10	24	0.03913	0.05066	0.04320
2001	 2	11	24	0.38675	0.24001	0.33493
2001	 2	12	24	0.17418	0.54757	0.30602
2001	 2	13	24	0.01418	0.05744	0.02945
2001	 2	14	24	0.11740	0.10527	0.11312
2001	 2	15	24	1.14313	1.43364	1.24571
2001	 2	16	24	2.64940	0.60766	1.92844
2001	 2	17	24	0.04185	0.12699	0.07192
2001	 2	18	24	0.03017	0.05606	0.03931
2001	 2	19	24	0.01369	0.03291	0.02048
