YY	MM	DD	HH	"1"	"2"	tot_average
2000	12	 5	24	3.345	2.387	3.007
2000	12	 6	24	3.647	2.593	3.275
2000	12	 7	24	3.956	2.729	3.522
2000	12	 8	24	3.586	2.421	3.175
2000	12	 9	24	2.867	1.869	2.514
2000	12	10	24	3.895	2.769	3.497
2000	12	11	24	4.247	3.386	3.943
2000	12	12	24	4.246	3.192	3.874
2000	12	13	24	5.053	3.617	4.546
2000	12	14	24	4.665	3.548	4.270
2000	12	15	24	4.554	3.602	4.218
2000	12	16	24	4.930	4.479	4.771
2000	12	17	24	2.824	2.288	2.635
2000	12	18	24	1.954	1.248	1.705
2000	12	19	24	1.137	0.897	1.052
2000	12	20	24	2.084	2.027	2.064
2000	12	21	24	2.804	2.706	2.770
2000	12	22	24	3.120	2.601	2.936
2000	12	23	24	2.704	2.066	2.479
2000	12	24	24	2.398	2.289	2.360
2000	12	25	24	1.152	1.010	1.102
2000	12	26	24	1.761	1.622	1.712
2000	12	27	24	2.814	2.104	2.563
2000	12	28	24	2.780	1.988	2.500
2000	12	29	24	2.215	1.482	1.956
2000	12	30	24	2.328	1.783	2.136
2000	12	31	24	2.548	2.237	2.439
2001	 1	 1	24	4.478	3.847	4.255
2001	 1	 2	24	4.315	2.768	3.769
2001	 1	 3	24	3.155	1.777	2.668
2001	 1	 4	24	3.564	2.831	3.305
2001	 1	 5	24	4.766	3.514	4.324
2001	 1	 6	24	4.022	3.159	3.717
2001	 1	 7	24	2.472	1.639	2.178
2001	 1	 8	24	1.586	1.255	1.469
2001	 1	 9	24	2.849	1.898	2.513
2001	 1	10	24	1.648	0.990	1.416
2001	 1	11	24	1.382	1.040	1.261
2001	 1	12	24	1.470	1.061	1.326
2001	 1	13	24	1.148	1.112	1.135
2001	 1	14	24	1.697	2.020	1.811
2001	 1	15	24	2.861	2.851	2.857
2001	 1	16	24	3.003	3.260	3.094
2001	 1	17	24	3.362	2.891	3.196
2001	 1	18	24	2.229	1.896	2.111
2001	 1	19	24	1.997	1.300	1.751
2001	 1	20	24	2.069	1.197	1.761
2001	 1	21	24	2.040	1.262	1.766
2001	 1	22	24	3.524	2.431	3.138
2001	 1	23	24	4.221	2.563	3.635
2001	 1	24	24	4.134	2.198	3.450
2001	 1	25	24	3.507	2.496	3.150
2001	 1	26	24	2.852	1.975	2.543
2001	 1	27	24	4.284	2.577	3.681
2001	 1	28	24	3.808	1.663	3.051
2001	 1	29	24	1.530	0.932	1.319
2001	 1	30	24	1.107	1.060	1.091
2001	 1	31	24	1.842	1.405	1.687
2001	 2	 1	24	1.712	1.367	1.590
2001	 2	 2	24	1.991	1.784	1.918
2001	 2	 3	24	1.676	1.367	1.567
2001	 2	 4	24	1.782	1.898	1.823
2001	 2	 5	24	5.046	3.926	4.651
2001	 2	 6	24	4.725	3.585	4.322
2001	 2	 7	24	3.657	3.053	3.444
2001	 2	 8	24	3.455	2.570	3.143
2001	 2	 9	24	2.765	2.157	2.550
2001	 2	10	24	1.245	0.884	1.118
2001	 2	11	24	3.328	2.004	2.861
2001	 2	12	24	3.236	2.608	3.014
2001	 2	13	24	2.189	1.956	2.107
2001	 2	14	24	1.767	1.283	1.596
2001	 2	15	24	2.084	1.347	1.824
2001	 2	16	24	1.325	0.809	1.143
2001	 2	17	24	2.103	1.663	1.947
2001	 2	18	24	2.788	2.455	2.671
2001	 2	19	24	2.652	2.249	2.510
2001	 2	20	24	2.917	1.828	2.532
2001	 2	21	24	3.856	2.700	3.448
2001	 2	22	24	3.490	2.477	3.132
2001	 2	23	24	1.926	1.385	1.735
2001	 2	24	24	1.488	0.996	1.314
2001	 2	25	24	2.948	1.156	2.315
2001	 2	26	24	2.654	1.385	2.206
2001	 2	27	24	3.522	3.277	3.435
2001	 2	28	24	4.581	4.507	4.555
2001	 3	 1	24	2.801	2.234	2.601
2001	 3	 2	24	2.665	2.194	2.499
2001	 3	 3	24	1.549	1.508	1.535
2001	 3	 4	24	2.810	2.833	2.818
2001	 3	 5	24	1.887	1.751	1.839
2001	 3	 6	24	2.154	1.963	2.087
2001	 3	 7	24	4.695	4.952	4.786
2001	 3	 8	24	3.823	4.100	3.921
2001	 3	 9	24	3.043	2.135	2.723
2001	 3	10	24	3.229	2.537	2.985
2001	 3	11	24	3.003	2.347	2.772
2001	 3	12	24	2.954	2.218	2.694
2001	 3	13	24	3.214	2.436	2.939
2001	 3	14	24	3.788	2.904	3.476
2001	 3	15	24	2.236	1.540	1.991
2001	 3	16	24	1.957	1.514	1.801
2001	 3	17	24	2.341	1.537	2.057
2001	 3	18	24	1.905	1.686	1.828
2001	 3	19	24	5.127	4.589	4.937
2001	 3	20	24	2.329	2.390	2.351
2001	 3	21	24	2.564	2.523	2.550
2001	 3	22	24	2.097	1.617	1.928
2001	 3	23	24	2.217	2.341	2.261
2001	 3	24	24	2.544	1.827	2.291
2001	 3	25	24	2.094	1.058	1.728
2001	 3	26	24	2.365	1.784	2.160
2001	 3	27	24	1.502	0.621	1.191
2001	 3	28	24	3.802	3.139	3.568
2001	 3	29	24	4.664	4.417	4.577
2001	 3	30	24	1.860	1.096	1.591
2001	 3	31	24	1.831	1.212	1.613
2001	 4	 1	24	2.023	1.242	1.748
2001	 4	 2	24	2.584	2.053	2.397
2001	 4	 3	24	2.757	2.015	2.495
2001	 4	 4	24	3.309	2.655	3.078
2001	 4	 5	24	2.914	2.431	2.743
