YY	MM	DD	HH	"1"	"2"	tot_average
Bodenspeicher in 1/1 je Zone soil_model
--	--	--	--	0.6468891	0.3531109	1.0000
2000	 8	 1	24	0.27471	0.30094	0.28397
2000	 8	 2	24	0.26078	0.28878	0.27067
2000	 8	 3	24	0.25168	0.28115	0.26208
2000	 8	 4	24	0.24244	0.27421	0.25366
2000	 8	 5	24	0.23276	0.26485	0.24409
2000	 8	 6	24	0.22658	0.26391	0.23976
2000	 8	 7	24	0.23728	0.27322	0.24997
2000	 8	 8	24	0.23713	0.27301	0.24980
2000	 8	 9	24	0.23434	0.27088	0.24724
2000	 8	10	24	0.22978	0.26541	0.24236
2000	 8	11	24	0.22356	0.25771	0.23562
2000	 8	12	24	0.21681	0.25013	0.22858
2000	 8	13	24	0.20812	0.24118	0.21980
2000	 8	14	24	0.19507	0.22768	0.20658
2000	 8	15	24	0.19470	0.22897	0.20680
2000	 8	16	24	0.19039	0.22622	0.20304
2000	 8	17	24	0.18225	0.21702	0.19452
2000	 8	18	24	0.17261	0.20642	0.18455
2000	 8	19	24	0.16705	0.20030	0.17879
2000	 8	20	24	0.17667	0.20690	0.18734
2000	 8	21	24	0.18979	0.21690	0.19936
2000	 8	22	24	0.19682	0.21702	0.20395
2000	 8	23	24	0.19886	0.21597	0.20490
2000	 8	24	24	0.19448	0.21091	0.20028
2000	 8	25	24	0.18743	0.20447	0.19345
2000	 8	26	24	0.18380	0.20137	0.19001
2000	 8	27	24	0.17601	0.19451	0.18254
2000	 8	28	24	0.18183	0.18861	0.18422
2000	 8	29	24	0.18204	0.18846	0.18431
2000	 8	30	24	0.17862	0.18429	0.18062
2000	 8	31	24	0.17279	0.17972	0.17524
2000	 9	 1	24	0.18381	0.19158	0.18655
2000	 9	 2	24	0.19779	0.20318	0.19969
2000	 9	 3	24	0.21644	0.21891	0.21731
2000	 9	 4	24	0.24964	0.24551	0.24818
2000	 9	 5	24	0.26268	0.25536	0.26010
