Windgeschwindigkeit[m/s]
2001 03 07 24	5.767	4.359	3.239	3.356	8.229	9999
2001 03 08 24	5.927	2.711	2.371	2.544	7.267	9999
2001 03 09 24	3.098	1.318	3.549	1.441	4.421	9999
2001 03 10 24	3.312	1.883	3.562	1.685	4.446	9999
2001 03 11 24	3.383	1.495	3.067	1.952	4.888	9999
2001 03 12 24	2.931	1.61	3.269	1.768	4.354	9999
2001 03 13 24	3.393	1.639	3.31	2.671	5.367	9999
2001 03 14 24	4.262	1.796	3.483	3.688	7.446	9999
2001 03 15 24	2.238	0.945	2.648	1.361	3.212	9999
2001 03 16 24	2.066	1.053	2.074	1.188	3.017	9999
2001 03 17 24	2.166	1.002	2.229	1.775	5.196	9999
2001 03 18 24	2.595	0.963	1.756	1.259	3.038	9999
2001 03 19 24	6.473	3.102	4.057	5.252	9.954	9999
2001 03 20 24	3.589	1.466	1.645	2.173	4.154	9999
2001 03 21 24	3.35	1.883	2.057	1.394	4.217	9999
2001 03 22 24	1.983	1.314	1.683	1.488	4.838	9999
2001 03 23 24	3.485	1.463	1.573	1.6	3.737	9999
2001 03 24 24	2.657	1.131	2.765	2.263	4.133	9999
2001 03 25 24	1.61	0.568	2.141	1.554	5.208	9999
2001 03 26 24	2.541	1.177	9999	2.369	3.983	9999
2001 03 27 24	0.874	0.377	1.4	1.775	4.554	9999
2001 03 28 24	3.523	2.81	3.488	2.485	6.838	9999
2001 03 29 24	4.911	4.046	3.42	3.671	9.142	9999
2001 03 30 24	1.582	0.66	2.447	1.04	2.533	9999
2001 03 31 24	1.504	0.941	2.2	1.121	2.696	9999
2001 04 01 24	1.609	0.903	2.411	1.343	3.337	9999
2001 04 02 24	2.351	1.786	2.792	1.211	3.667	9999
2001 04 03 24	2.51	1.578	3.125	1.685	4.013	9999
2001 04 04 24	3.166	2.219	3.274	2.026	5.492	9999
2001 04 05 24	3.545	1.537	2.521	2.733	5.583	9999
2001 04 06 24	3.178	1.867	4.248	2.312	5.004	9999
2001 04 07 24	2.701	1.431	2.599	1.408	3.467	9999
2001 04 08 24	2.682	0.934	1.609	1.443	2.462	9999
2001 04 09 24	2.603	1.247	1.693	1.734	3.538	9999
2001 04 10 24	2.982	2.16	3.056	1.708	4.029	9999
2001 04 11 24	1.79	0.963	2.372	1.459	3.454	9999
2001 04 12 24	4.335	1.892	2.083	3.104	6.479	9999
2001 04 13 24	4.515	1.837	2.076	3.013	5.562	9999
2001 04 14 24	3.075	1.191	2.286	2.066	4.525	9999
2001 04 15 24	3.564	1.744	3.552	2.273	4.254	9999
2001 04 16 24	2.366	0.921	1.561	1.642	3.042	9999
2001 04 17 24	2.398	0.958	2.103	1.65	3.817	9999
2001 04 18 24	3.273	1.706	3.824	2.458	5.829	9999
2001 04 19 24	2.804	1.235	3.117	2.109	3.721	9999
2001 04 20 24	1.518	0.762	1.994	1.347	2.404	9999
2001 04 21 24	3.912	1.276	3.219	2.598	4.688	9999
2001 04 22 24	2.562	0.016	1.994	1.952	3.704	9999
2001 04 23 24	2.59	0.968	1.566	1.696	3.367	9999
2001 04 24 24	1.725	1.019	2.332	1.075	2.929	9999
2001 04 25 24	3.605	2.307	3.143	2.231	5.588	9999
2001 04 26 24	3.439	1.508	3.662	2.856	5.388	9999
2001 04 27 24	2.128	1.167	2.687	1.254	3.138	9999
2001 04 28 24	3.325	1.545	3.888	2.367	5.188	9999
2001 04 29 24	2.42	1.481	2.462	1.14	2.671	9999
2001 04 30 24	2.604	2.177	2.086	1.48	4.763	9999
2001 05 01 24	2.445	1.076	2.13	0.965	3.154	9999
2001 05 02 24	3.36	1.458	2.668	2.216	4.737	9999
2001 05 03 24	2.494	2.722	3.367	2.198	5.475	9999
2001 05 04 24	2.3	1.032	1.901	1.422	2.888	9999
2001 05 05 24	3.14	1.124	3.058	2.362	3.867	9999
2001 05 06 24	2.249	0.677	2.281	1.548	3.212	9999
2001 05 07 24	2.382	0.739	1.856	1.279	2.65	9999
2001 05 08 24	1.756	0.667	1.501	0.715	2.25	9999
2001 05 09 24	2.336	0.986	2.06	1.686	3.446	9999
2001 05 10 24	2.37	1.287	2.089	1.743	2.592	9999
2001 05 11 24	2.562	1.34	2.636	1.78	3.754	9999
2001 05 12 24	2.579	1.329	2.481	1.657	3.371	9999
2001 05 13 24	1.794	1.379	2.592	1.37	3.096	9999
2001 05 14 24	2.262	1.964	3.209	1.444	4.454	9999
2001 05 15 24	1.62	1.23	3.094	1.119	4.192	9999
2001 05 16 24	2.343	1.59	3.479	9999	4.213	9999
2001 05 17 24	1.847	1.2	2.456	9999	2.85	9999
2001 05 18 24	2.326	1.322	2.414	9999	5.404	9999
2001 05 19 24	2.305	1.403	1.82	9999	4.496	9999
2001 05 20 24	1.012	0.819	1.701	9999	2.483	9999
2001 05 21 24	1.315	0.96	1.947	9999	2.583	9999
2001 05 22 24	1.845	0.992	2.06	1.863	3.171	9999
2001 05 23 24	1.461	1.611	2.398	1.224	3.758	9999
2001 05 24 24	1.112	0.975	2.08	1.296	2.021	9999
2001 05 25 24	1.427	1.133	2.219	1.453	2.858	9999
2001 05 26 24	0.775	0.764	2.093	1.081	2.513	9999
2001 05 27 24	1.699	1.471	2.54	2.025	4.25	9999
2001 05 28 24	3.103	1.668	2.236	2.875	5.7	9999
2001 05 29 24	2.901	2.114	2.154	3.05	6.417	9999
2001 05 30 24	1.44	1.578	2.086	1.896	4.371	9999
2001 05 31 24	1.46	1.683	2.332	1.945	4.221	9999
2001 06 01 24	1.728	1.524	2.053	2.45	4.658	9999
2001 06 02 24	2.2	1.54	4.024	2.471	5.525	9999
2001 06 03 24	3.091	1.83	2.745	3.74	7.567	9999
2001 06 04 24	3.578	2.019	2.218	3.71	7.104	9999
2001 06 05 24	1.455	0.953	1.675	1.457	3.1	9999
2001 06 06 24	0.895	1.045	2.615	0.915	2.562	9999
2001 06 07 24	2.13	1.381	3.272	2.09	4.188	9999
2001 06 08 24	1.141	0.731	2.002	0.808	2.062	9999
2001 06 09 24	0.912	0.733	1.537	1.071	1.783	9999
2001 06 10 24	1.198	1.475	1.677	1.41	3.667	9999
2001 06 11 24	1.176	1.065	2.236	1.735	3.288	9999
2001 06 12 24	1.998	1.259	2.836	2.127	4.1	9999
2001 06 13 24	0.665	0.776	1.982	1.042	2.342	9999
2001 06 14 24	0.898	0.913	1.572	0.947	1.967	9999
2001 06 15 24	0.952	1.342	2.354	1.069	2.817	9999
2001 06 16 24	1.379	1.197	2.492	1.298	2.608	9999
2001 06 17 24	1.418	1.103	3.157	1.294	2.942	9999
2001 06 18 24	1.227	1.31	2.209	2.073	3.438	9999
2001 06 19 24	1.54	1.738	1.845	2.669	5.062	9999
2001 06 20 24	9999	1.101	1.83	1.317	2.679	9999
2001 06 21 24	9999	0.961	2.774	1.271	2.935	9999
2001 06 22 24	9999	1.255	1.77	2.061	4.471	9999
2001 06 23 24	9999	2.169	1.892	3.156	6.642	9999
2001 06 24 24	9999	1.359	1.824	2.076	3.775	9999
2001 06 25 24	9999	1.046	1.905	1.309	2.621	9999
2001 06 26 24	9999	0.946	1.823	0.947	2.043	9999
2001 06 27 24	9999	1.137	1.952	1.119	2.742	9999
2001 06 28 24	9999	1.272	1.796	1.344	3.15	9999
2001 06 29 24	9999	1.034	1.734	1.363	2.133	9999
2001 06 30 24	9999	0.752	1.751	0.821	2.163	9999
2001 07 01 24	9999	1.514	1.806	2.087	4.296	9999
2001 07 02 24	9999	1.04	1.855	1.695	3.067	9999
2001 07 03 24	1.526	0.892	1.992	1.451	2.304	9999
2001 07 04 24	1.591	0.988	1.966	1.46	3.971	9999
2001 07 05 24	1.073	1.323	2.089	0.869	2.663	9999
2001 07 06 24	1.684	2.588	2.911	1.627	4.737	9999
2001 07 07 24	1.865	1.677	2.694	2.056	4.763	9999
2001 07 08 24	2.592	1.707	3.079	2.865	4.896	9999
2001 07 09 24	2.5	1.683	3.01	2.663	4.554	9999
2001 07 10 24	1.094	1.121	3.092	1.024	3.729	9999
2001 07 11 24	2.06	1.624	3.616	2.377	4.8	9999
2001 07 12 24	1.868	1.411	3.086	1.955	4.867	9999
2001 07 13 24	1.427	1.389	2.733	1.691	3.829	9999
2001 07 14 24	1.349	2.045	3.525	1.711	4.254	9999
2001 07 15 24	0.93	0.987	2.391	1.522	3.487	9999
2001 07 16 24	0.843	0.811	1.886	1.396	3.421	9999
2001 07 17 24	0.533	0.767	1.802	1.211	2.587	9999
2001 07 18 24	0.862	1.428	2.769	1.171	3.554	9999
2001 07 19 24	1.035	1.358	2.883	1.066	4.317	9999
2001 07 20 24	0.604	1.002	2.435	1.452	3.138	9999
2001 07 21 24	0.528	1.428	1.909	1.944	4.246	9999
2001 07 22 24	0.661	0.818	2.141	0.959	2.429	9999
2001 07 23 24	1.276	0.968	1.838	1.425	2.913	9999
2001 07 24 24	1.299	0.953	1.974	1.215	2.308	9999
2001 07 25 24	0.974	1.118	2.285	1.617	3.617	9999
2001 07 26 24	0.796	0.997	1.775	1.262	2.625	9999
2001 07 27 24	0.711	0.805	1.562	0.898	1.921	9999
2001 07 28 24	0.794	0.72	1.893	0.974	2.5	9999
2001 07 29 24	0.977	1.052	2.379	1.081	2.513	9999
2001 07 30 24	0.597	0.995	2.067	1.057	3.2	9999
2001 07 31 24	1.038	1.097	3.006	1.503	3.058	9999
2001 08 01 24	0.495	1.081	1.758	1.526	3.417	9999
2001 08 02 24	0.995	1.299	2.141	1.049	3.513	9999
2001 08 03 24	1.441	1.753	2.58	9999	3.904	9999
2001 08 04 24	1.124	1.1	2.09	0.15	2.45	9999
2001 08 05 24	1.608	1.139	2.837	0.15	4.513	9999
2001 08 06 24	1.289	1.327	2.899	0.15	3.358	9999
2001 08 07 24	2.201	1.594	3.698	0.15	5.183	9999
2001 08 08 24	1.713	1.884	4.007	9999	5.742	9999
2001 08 09 24	1.567	1.254	2.852	0.15	4.129	9999
2001 08 10 24	1.385	1.235	2.41	0.15	4.463	9999
2001 08 11 24	0.554	0.96	2.048	9999	3.492	9999
2001 08 12 24	1.045	1.136	3.183	0.15	4.229	9999
2001 08 13 24	1.739	1.096	2.764	0.15	3.558	9999
2001 08 14 24	0.769	1.044	2.163	0.15	2.975	9999
2001 08 15 24	1.789	2.663	3.089	0.15	5.229	9999
2001 08 16 24	1.367	1.756	2.847	0.15	4.533	9999
2001 08 17 24	1.052	0.907	1.784	0.15	2.696	9999
2001 08 18 24	1.305	0.791	2.007	9999	3.167	9999
2001 08 19 24	1.038	1.379	2.04	0.15	2.379	9999
2001 08 20 24	0.858	0.881	2.09	0.15	2.913	9999
2001 08 21 24	0.801	0.857	1.792	0.15	2.492	9999
2001 08 22 24	0.945	0.703	1.151	0.15	1.725	9999
2001 08 23 24	1.424	0.82	1.701	0.15	3	9999
2001 08 24 24	0.836	0.783	2.389	0.15	2.292	9999
2001 08 25 24	0.521	0.86	2.534	0.15	2.513	9999
2001 08 26 24	0.612	0.928	2.397	0.15	2.942	9999
2001 08 27 24	1.058	1.512	3.092	1.709	4.921	9999
2001 08 28 24	0.973	1.575	2.09	2.561	6.217	9999
2001 08 29 24	0.652	1.3	1.738	2.132	6.833	9999
2001 08 30 24	1.732	2.541	2.705	1.828	9999	9999
2001 08 31 24	0.968	0.816	2.109	1.191	1.167	9999
2001 09 01 24	0.637	1.111	1.69	1.983	3.704	9999
2001 09 02 24	0.691	1.208	1.658	1.96	3.546	9999
2001 09 03 24	1.472	1.231	3.044	2.008	3.721	9999
2001 09 04 24	1.386	1.141	2.671	2.131	3.337	9999
2001 09 05 24	0.635	1.051	1.738	1.908	3.242	9999
2001 09 06 24	0.756	1.11	2.1	2.182	3.487	9999
2001 09 07 24	1.469	1.466	2.369	3.123	5.367	9999
2001 09 08 24	2.769	2.281	3.46	4.958	8.021	9999
2001 09 09 24	3.806	2.645	4.69	5.967	10.267	9999
2001 09 10 24	4.032	2.762	4.301	6.26	9.525	9999
2001 09 11 24	3.187	2.193	3.758	4.531	7.742	9999
2001 09 12 24	1.41	1.602	2.558	2.947	4.717	9999
2001 09 13 24	2.011	1.728	4.259	1.875	5.138	9999
2001 09 14 24	1.607	1.512	3.399	1.714	3.962	9999
2001 09 15 24	1.341	1.113	3.342	1.754	4.175	9999
2001 09 16 24	0.252	0.671	1.708	0.997	2.817	9999
2001 09 17 24	0.393	0.643	1.463	0.821	2.054	9999
2001 09 18 24	0.625	1.147	2.289	1.566	4.246	9999
2001 09 19 24	1.659	2.294	3.11	1.785	5.6	9999
2001 09 20 24	2.139	2.474	3.526	2.246	5.579	9999
2001 09 21 24	1.932	1.52	3.5	1.812	4.475	9999
2001 09 22 24	1.031	0.976	2.615	1.489	3.938	9999
2001 09 23 24	0.761	1.352	2.226	1.21	3.479	9999
2001 09 24 24	0.884	0.597	1.87	1.621	3.671	9999
2001 09 25 24	0.188	0.619	0.979	1.239	1.875	9999
2001 09 26 24	0.238	0.346	1.639	0.573	2.142	9999
2001 09 27 24	1.145	1.295	3.764	1.565	4.496	9999
2001 09 28 24	1.343	1.353	2.488	1.802	3.742	9999
2001 09 29 24	0.814	1.304	2.145	0.82	3.404	9999
2001 09 30 24	1.149	1.179	2.299	1.042	3.358	9999
2001 10 01 24	2.339	1.65	4.319	2.266	5.479	9999
2001 10 02 24	2.578	1.7	4.581	2.333	5.646	9999
2001 10 03 24	2.065	1.165	2.859	1.752	4.146	9999
2001 10 04 24	0.512	0.786	2.134	1.051	3.513	9999
2001 10 05 24	0.964	1.212	2.47	1.038	3.513	9999
2001 10 06 24	1.009	1.217	2.828	1.157	3.858	9999
2001 10 07 24	1.521	1.452	1.981	1.06	4.112	9999
2001 10 08 24	1.505	1.468	2.534	1.161	3.296	9999
2001 10 09 24	1.291	1.118	2.144	1.004	2.796	9999
2001 10 10 24	1.938	1.52	2.98	2.146	5.025	9999
2001 10 11 24	2.522	1.705	2.832	2.667	5.071	9999
2001 10 12 24	0.884	0.914	2.693	0.875	2.971	9999
2001 10 13 24	0.516	1.109	3.352	1.036	3.663	9999
2001 10 14 24	0.944	1.361	2.423	0.769	4.062	9999
2001 10 15 24	2.753	1.662	2.795	0.944	4.196	9999
2001 10 16 24	1.067	0.806	2.264	0.946	2.971	9999
2001 10 17 24	1.79	1.344	1.857	1.036	3.112	9999
2001 10 18 24	2.237	1.407	1.589	0.829	2.683	9999
2001 10 19 24	1.923	1.162	2.062	1.066	4.075	9999
2001 10 20 24	4.818	3.145	2.741	2.444	6.763	9999
2001 10 21 24	3.731	2.003	2.659	2.231	3.546	9999
2001 10 22 24	2.355	1.254	2.07	1.927	3.404	9999
2001 10 23 24	0.769	0.468	1.536	0.634	3.279	9999
2001 10 24 24	2.099	0.975	2.176	1.271	4.271	9999
2001 10 25 24	1.416	0.896	2.818	1.135	3.163	9999
2001 10 26 24	1.53	1.605	2.514	1.186	4.579	9999
2001 10 27 24	2.869	2.331	4.014	2.067	5.95	9999
2001 10 28 24	1.94	1.199	2.329	1.971	4.096	9999
2001 10 29 24	2.734	1.758	2.479	3.158	5.396	9999
2001 10 30 24	4.396	2.665	5.482	4.083	8.537	9999
2001 10 31 24	4.96	2.633	4.823	3.683	7.646	9999
2001 11 01 24	4.365	2.398	2.444	3.992	7.529	9999
2001 11 02 24	2.751	1.394	1.612	2.14	3.596	9999
2001 11 03 24	1.74	0.917	2.16	1.316	3.446	9999
2001 11 04 24	2.258	1.007	2.006	1.567	3.513	9999
2001 11 05 24	2.73	1.459	2.679	2.328	5.65	9999
2001 11 06 24	3.317	1.629	4.861	2.883	7.171	9999
2001 11 07 24	3.991	1.83	3.299	3.444	5.921	9999
2001 11 08 24	4.016	1.709	3.182	2.796	5.487	9999
2001 11 09 24	2.795	0	1.584	2.515	4.2	9999
2001 11 10 24	0.832	0.508	2.291	0.838	2.312	9999
2001 11 11 24	1.234	1.264	3.916	0.736	3.504	9999
2001 11 12 24	0.858	1.12	3.172	1.219	3.554	9999
2001 11 13 24	2.684	0.454	2.096	1.883	2.808	9999
2001 11 14 24	1.486	0.506	1.67	0.953	1.712	9999
2001 11 15 24	1.36	0.932	2.954	1.493	3.417	9999
2001 11 16 24	2.059	1.272	2.007	1.804	3.625	9999
2001 11 17 24	0.434	0.511	2.465	0.715	2.696	9999
2001 11 18 24	0.383	0.364	1.682	0.719	2.096	9999
2001 11 19 24	1.822	0.878	1.695	1.742	3.158	9999
2001 11 20 24	2.335	1.066	2.076	1.9	2.888	9999
2001 11 21 24	2.649	1.637	3.897	2.665	6.596	9999
2001 11 22 24	4.579	2.425	4.673	4.625	9.479	9999
2001 11 23 24	2.993	1.988	1.969	3.125	6.629	9999
2001 11 24 24	1.539	1.339	1.33	1.773	3.2	9999
2001 11 25 24	0.111	0.443	1.575	0.359	2.179	9999
2001 11 26 24	1.398	0.953	2.028	1.373	3.179	9999
2001 11 27 24	1.081	0.678	1.234	0.733	2.138	9999
2001 11 28 24	2.411	1.17	3.217	2.448	5.088	9999
2001 11 29 24	2.511	1.381	2.695	2.556	3.904	9999
2001 11 30 24	1.883	0.309	1.612	1.055	4.15	9999
2001 12 01 24	2.322	1.483	2.54	2.081	6.042	9999
2001 12 02 24	2.56	1.198	2.002	1.017	4.525	9999
2001 12 03 24	3.191	1.103	0.947	1.003	4.017	9999
2001 12 04 24	1.968	1.836	3.84	2.096	6.733	9999
2001 12 05 24	2.81	1.66	3.063	2.052	4.571	9999
2001 12 06 24	2.748	1.224	2.727	2.392	4.121	9999
2001 12 07 24	1.755	0.197	1.54	1.158	2.358	9999
2001 12 08 24	0.854	0	0.139	1.328	2.596	9999
2001 12 09 24	0.615	0.143	0.966	0.833	2.296	9999
2001 12 10 24	1.27	0.94	1.965	1.172	2.617	9999
2001 12 11 24	1.415	1.029	1.468	1.402	2.608	9999
2001 12 12 24	1.928	9999	2.822	2.027	4.888	9999
2001 12 13 24	2.255	9999	3.359	3.383	5.746	9999
2001 12 14 24	1.017	9999	1.267	1.026	1.613	9999
2001 12 15 24	0.971	9999	1.293	0.501	2.292	9999
2001 12 16 24	1.41	9999	2.231	2.056	3.342	9999
2001 12 17 24	0.531	9999	1.29	1.671	2.996	9999
2001 12 18 24	1.836	9999	0	1.935	4.208	9999
2001 12 19 24	2.694	9999	3.031	4.069	8.154	9999
2001 12 20 24	1.831	9999	2.646	2.533	5.233	9999
2001 12 21 24	4.821	9999	7.053	4.567	11.363	9999
2001 12 22 24	3.395	9999	2.218	2.606	3.846	9999
2001 12 23 24	3.803	9999	3.496	2.842	5.554	9999
2001 12 24 24	6.259	2.316	6.953	3.785	10.35	9999
2001 12 25 24	6.796	2.206	6.514	5.073	10.433	9999
2001 12 26 24	4.521	1.455	3.073	3.36	6.638	9999
2001 12 27 24	5.012	1.915	4.483	3.146	7.029	9999
2001 12 28 24	6.55	2.409	5.595	4.71	9.646	9999
2001 12 29 24	5.491	1.801	2.467	3.683	6.017	9999
2001 12 30 24	5.821	2	3.451	3.475	6.912	9999
2001 12 31 24	5.888	1.769	1.938	2.869	5.062	9999
2002 01 01 24	5.859	2.305	3.416	4.315	8.442	9999
2002 01 02 24	6.552	2.633	3.159	3.888	7.104	9999
2002 01 03 24	2.432	0.998	2.251	1.5	2.346	9999
2002 01 04 24	1.752	0.784	2.008	0.95	2.95	9999
2002 01 05 24	2.412	1.536	4.812	1.306	3.725	9999
2002 01 06 24	4.327	1.437	3.83	2.037	4.617	9999
2002 01 07 24	2.686	0.514	1.036	1.298	2.487	9999
2002 01 08 24	9999	0	0	0.81	1.404	9999
2002 01 09 24	0.6	0.7	0.909	0.625	2.167	9999
2002 01 10 24	1.042	0.677	1.413	0.771	1.771	9999
2002 01 11 24	2.583	1.264	3.036	1.128	3.792	9999
2002 01 12 24	2.989	1.164	2.986	2.027	3.408	9999
2002 01 13 24	1.649	0.587	2.002	0.931	2.575	9999
2002 01 14 24	2.53	1.476	2.9	1.172	3.133	9999
2002 01 15 24	3.49	2.213	2.913	2.219	6.375	9999
2002 01 16 24	1.199	1.284	2.839	0.993	4.604	9999
2002 01 17 24	0.751	1.152	3.188	1.233	3.333	9999
2002 01 18 24	1.14	1.401	3.572	1.346	4.3	9999
2002 01 19 24	3.058	1.683	4.076	2.498	5.992	9999
2002 01 20 24	5.341	1.951	5.106	3.852	8.042	9999
2002 01 21 24	8.42	2.796	4.569	4.785	8.717	9999
2002 01 22 24	4.624	1.92	4.979	2.798	6.812	9999
2002 01 23 24	5.02	2.313	4.554	2.646	6.454	9999
2002 01 24 24	5.48	2.664	5.346	2.815	7.579	9999
2002 01 25 24	5.758	2.043	2.576	3.5	6.463	9999
2002 01 26 24	6.133	2.863	6.74	4.135	9.075	9999
2002 01 27 24	6.788	2.813	4.746	4.506	8	9999
2002 01 28 24	6.441	2.905	5.604	5.544	10.162	9999
2002 01 29 24	6.405	2.808	4.62	5.023	8.304	9999
2002 01 30 24	3.606	1.928	3.76	2.91	5.425	9999
2002 01 31 24	4.487	2.118	3.931	3.219	6.996	9999
2002 02 01 24	3.897	1.993	4.709	2.619	5.904	9999
2002 02 02 24	3.324	2.422	3.985	1.944	5.3	9999
2002 02 03 24	3.692	2.283	3.556	1.975	7.75	9999
2002 02 04 24	3.406	2.049	4.402	2.658	6.321	9999
2002 02 05 24	4.119	2.823	5.561	2.663	5.817	9999
2002 02 06 24	1.908	0.985	2.281	1.109	3.425	9999
2002 02 07 24	2.253	1.047	2.618	1.771	4.312	9999
2002 02 08 24	4.755	2.234	4.903	4.01	8.229	9999
2002 02 09 24	4.593	2.354	5.822	3.737	8.029	9999
2002 02 10 24	4.94	2.231	3.443	4.183	7.696	9999
2002 02 11 24	5.632	2.688	6.71	5.19	10.375	9999
2002 02 12 24	6.613	3.034	4.432	5.562	10.325	9999
2002 02 13 24	3.101	9999	1.755	2.246	3.825	9999
2002 02 14 24	2.955	9999	2.305	2.333	3.475	9999
2002 02 15 24	2.725	9999	1.961	1.717	3.558	9999
2002 02 16 24	3.735	9999	2.417	1.856	4.425	9999
2002 02 17 24	3.254	9999	2.716	1.437	4.717	9999
2002 02 18 24	3.185	9999	2.858	2.629	5.417	9999
2002 02 19 24	4.817	9999	4.612	4.069	8.254	9999
2002 02 20 24	5.322	9999	5.651	3.973	8.446	9999
2002 02 21 24	3.682	9999	3.026	3.194	5.938	9999
2002 02 22 24	4.204	9999	6.257	3.308	8.321	9999
2002 02 23 24	5.42	9999	4.112	3.835	7.783	9999
2002 02 24 24	5.121	9999	2.892	4.108	7.408	9999
2002 02 25 24	2.733	9999	2.454	1.823	4.096	9999
2002 02 26 24	6.366	3.054	6.929	4.575	9.779	9999
2002 02 27 24	5.413	2.323	4.314	3.917	7.771	9999
2002 02 28 24	4.635	2.146	4.794	3.431	7.763	9999
2002 03 01 24	4.09	1.817	3.774	3.044	6.392	9999
2002 03 02 24	2.022	0.867	1.891	1.459	2.712	9999
2002 03 03 24	3.776	1.827	2.084	2.862	6.292	9999
2002 03 04 24	2.885	1.296	2.536	2.072	4.454	9999
2002 03 05 24	1.978	0.87	1.77	0.882	2.621	9999
2002 03 06 24	3.148	1.786	4.117	2.669	6.258	9999
2002 03 07 24	6.531	2.972	4.582	5.829	11.158	9999
2002 03 08 24	3.655	2.001	2.377	2.994	6.3	9999
2002 03 09 24	2.699	1.691	3.683	2.452	5.438	9999
2002 03 10 24	4.5	2.143	3.213	3.827	8.1	9999
2002 03 11 24	2.768	2.176	4.02	1.808	4.379	9999
2002 03 12 24	1.632	1.134	2.555	1.168	4.133	9999
2002 03 13 24	1.584	1.077	2.637	1.396	3.921	9999
2002 03 14 24	2.403	0.917	0.703	2.638	5.092	9999
2002 03 15 24	1.595	0.12	0.752	2.213	4.171	9999
2002 03 16 24	1.877	0.69	1.369	0.93	2.442	9999
2002 03 17 24	3.029	1.412	2.781	1.846	5.958	9999
2002 03 18 24	2.72	1.96	3.761	1.69	5.867	9999
2002 03 19 24	4.602	2.397	3.694	3.744	7.558	9999
2002 03 20 24	3.892	1.765	2.644	2.667	5.154	9999
2002 03 21 24	3.54	1.674	1.781	2.685	5.05	9999
2002 03 22 24	3.958	1.432	2.288	2.935	5.671	9999
2002 03 23 24	3.413	1.552	3.652	3.077	6.5	9999
2002 03 24 24	3.027	1.538	3.32	2.769	4.629	9999
2002 03 25 24	0.715	0.667	1.656	1.42	2.392	9999
2002 03 26 24	0.207	0.41	1.019	0.818	1.383	9999
2002 03 27 24	0.8	0.685	1.518	1.28	2.033	9999
2002 03 28 24	0.818	0.869	1.879	1.172	2.533	9999
2002 03 29 24	1.263	1.396	2.082	1.133	2.908	9999
2002 03 30 24	1.127	1.231	1.948	0.978	2.55	9999
2002 03 31 24	0.4	0.785	1.644	1.12	2.483	9999
2002 04 01 24	0.057	0.606	1.721	0.866	2.538	9999
2002 04 02 24	0.678	1.541	2.429	1.592	4.554	9999
2002 04 03 24	3.272	2.994	3.472	2.658	7.217	9999
2002 04 04 24	2.207	1.849	2.426	2.017	5.579	9999
2002 04 05 24	2.166	1.052	2.796	2.562	5.025	9999
2002 04 06 24	2.138	1.141	2.503	1.846	3.529	9999
2002 04 07 24	0.86	0.978	1.801	1.595	2.579	9999
2002 04 08 24	1.845	1.605	2.341	2.382	3.3	9999
2002 04 09 24	1.754	0.815	2.319	2.194	3.658	9999
2002 04 10 24	2.485	9999	2.724	2.443	5.654	9999
2002 04 11 24	3.627	9999	2.545	2.06	5.079	9999
2002 04 12 24	4.376	9999	2.846	1.913	4.842	9999
2002 04 13 24	0.793	9999	1.098	0.814	1.121	9999
2002 04 14 24	2.464	9999	1.754	2.296	4.983	9999
2002 04 15 24	4.536	9999	2.251	3.617	5.967	9999
2002 04 16 24	2.448	9999	2.257	2.116	3.562	9999
2002 04 17 24	1.747	9999	2.268	1.239	2.021	9999
2002 04 18 24	1.081	9999	1.958	0.998	2.288	9999
2002 04 19 24	1.907	9999	2.131	1.317	2.388	9999
2002 04 20 24	1.89	9999	1.596	1.313	2.371	9999
2002 04 21 24	2.111	9999	1.893	1.483	2.375	9999
2002 04 22 24	1.452	9999	1.649	0.975	1.992	9999
2002 04 23 24	2.158	9999	2.721	1.956	4.117	9999
2002 04 24 24	1.986	9999	1.468	1.683	2.47	9999
2002 04 25 24	1.266	9999	2.395	1.316	2.55	9999
2002 04 26 24	2.216	9999	3.247	2.025	4.346	9999
2002 04 27 24	4.32	9999	3.607	3.642	6.792	9999
2002 04 28 24	3.306	9999	4.037	2.098	5.225	9999
2002 04 29 24	4.185	9999	4.654	2.846	6.142	9999
2002 04 30 24	3.586	9999	3.209	2.542	5.133	9999
2002 05 01 24	2.596	9999	2.533	1.59	4	9999
2002 05 02 24	2.297	9999	2.101	1.902	3.133	9999
2002 05 03 24	1.624	9999	1.396	1.131	2.375	9999
2002 05 04 24	1.91	9999	1.7	1.363	2.521	9999
2002 05 05 24	1.372	9999	1.863	1.089	1.9	9999
2002 05 06 24	1.579	9999	1.442	1.03	2.221	9999
2002 05 07 24	2.067	9999	2.02	2.157	3.15	9999
2002 05 08 24	4.202	9999	3.457	2.557	5.746	9999
2002 05 09 24	3.276	9999	4.1	2.596	6.517	9999
2002 05 10 24	2.85	9999	3.224	1.752	5.029	9999
2002 05 11 24	1.894	9999	2.252	1.18	3.742	9999
2002 05 12 24	1.212	9999	1.441	1.012	2.042	9999
2002 05 13 24	1.125	9999	1.632	1.45	2.312	9999
2002 05 14 24	2.46	9999	3.053	2.457	5.062	9999
2002 05 15 24	1.992	9999	2.198	2.06	3.875	9999
2002 05 16 24	1.302	9999	2.596	1.235	3.021	9999
2002 05 17 24	1.318	9999	2.937	1.552	3.112	9999
2002 05 18 24	1.432	9999	1.907	1.468	2.779	9999
2002 05 19 24	0.977	9999	1.848	1.478	3.021	9999
2002 05 20 24	1.328	9999	1.903	1.36	2.775	9999
