Temperatur[°C] []
YYYY	MM	DD	HH	521	227	877	480	882	720	385	385	735	227	384	214	385	877
YYYY	MM	DD	HH	4612200.4733	4626195.17678	4623488.7988	4606797.8645	4623101.10891	4621947.43676	4609997.7676	4609997.7675	4621947.1441	4623183	4605986	4611169	4610065	4623539
YYYY	MM	DD	HH	5634555.9826	5665733.13026	5623995.47668	5641616.25068	5624003.77103	5629667.1442	5649664.40456	5649664.40455	5629667.43675	5667440	5646718	5650845	5648627	5622933
YYYY	MM	DD	HH	TStat1	TStat2	TStat3	TStat4	TStat5	TStat6	TStat7	TStat8	TStat9	TStat10	TStat11	TStat12	TStat13	TStat14
2000	03	23	24	   5.527	9999.000	   5.717	9999.000	   5.961	9999.000	   8.453	   8.471	   5.283	9999	9999	9999	9999	9999
2000	03	24	24	   5.502	9999.000	   3.278	9999.000	   3.626	9999.000	   6.339	   6.258	   4.439	9999	9999	9999	9999	9999
2000	03	25	24	   6.367	9999.000	   3.941	9999.000	   4.162	9999.000	   7.846	   7.654	   4.249	9999	9999	9999	9999	9999
2000	03	26	24	   5.922	9999.000	   3.510	9999.000	   3.849	9999.000	   7.675	   7.683	   4.497	9999	9999	9999	9999	9999
2000	03	27	24	   1.863	9999.000	  -0.145	9999.000	  -0.208	9999.000	   3.340	   3.146	   0.399	9999	9999	9999	9999	9999
2000	03	28	24	   0.700	9999.000	  -0.937	9999.000	  -1.157	9999.000	   1.873	   1.671	  -0.249	9999	9999	9999	9999	9999
2000	03	29	24	   3.625	9999.000	   2.016	9999.000	   1.613	9999.000	   4.531	   4.275	   2.256	9999	9999	9999	9999	9999
2000	03	30	24	   2.833	9999.000	   0.663	9999.000	   0.614	9999.000	   3.958	   3.792	   1.459	9999	9999	9999	9999	9999
2000	03	31	24	   2.577	9999.000	   0.215	9999.000	  -0.051	9999.000	   3.896	   3.579	   0.886	9999	9999	9999	9999	9999
2000	04	01	24	   4.481	9999.000	   1.805	9999.000	   1.704	9999.000	   5.467	   5.221	   2.141	9999	9999	9999	9999	9999
2000	04	02	24	   5.413	9999.000	9999.000	9999.000	   3.840	9999.000	   6.499	   6.513	   3.433	9999	9999	9999	9999	9999
2000	04	03	24	   7.537	9999.000	9999.000	9999.000	   4.365	9999.000	   7.698	   7.638	   5.683	9999	9999	9999	9999	9999
2000	04	04	24	   8.431	9999.000	9999.000	9999.000	   6.048	9999.000	   9.007	   8.912	   7.047	9999	9999	9999	9999	9999
2000	04	05	24	   3.004	9999.000	9999.000	9999.000	   2.628	9999.000	   5.332	   5.325	   3.023	9999	9999	9999	9999	9999
2000	04	06	24	   0.752	9999.000	9999.000	9999.000	  -2.249	9999.000	   2.475	   1.992	  -0.968	9999	9999	9999	9999	9999
2000	04	07	24	   2.610	9999.000	9999.000	9999.000	  -0.067	9999.000	   3.640	   3.417	   1.034	9999	9999	9999	9999	9999
2000	04	08	24	   2.875	9999.000	9999.000	9999.000	   0.488	9999.000	   4.425	   4.100	   1.022	9999	9999	9999	9999	9999
2000	04	09	24	   3.058	9999.000	9999.000	9999.000	   1.128	9999.000	   4.704	   4.513	   2.131	9999	9999	9999	9999	9999
2000	04	10	24	   2.556	9999.000	9999.000	9999.000	   1.775	9999.000	   4.319	   4.475	   2.340	9999	9999	9999	9999	9999
2000	04	11	24	   4.346	9999.000	9999.000	9999.000	   3.489	9999.000	   5.203	   5.158	   4.015	9999	9999	9999	9999	9999
2000	04	12	24	   4.665	9999.000	9999.000	9999.000	   2.097	9999.000	   5.400	   5.429	   3.049	9999	9999	9999	9999	9999
2000	04	13	24	   5.588	9999.000	9999.000	9999.000	   1.988	9999.000	   6.690	   6.633	   3.402	9999	9999	9999	9999	9999
2000	04	14	24	   5.840	9999.000	9999.000	9999.000	   3.414	9999.000	   6.960	   6.792	   4.319	9999	9999	9999	9999	9999
2000	04	15	24	   9.179	9999.000	9999.000	9999.000	   7.695	9999.000	  10.710	  10.429	   8.326	9999	9999	9999	9999	9999
2000	04	16	24	   8.371	9999.000	9999.000	9999.000	   6.807	9999.000	   9.796	   9.429	   6.616	9999	9999	9999	9999	9999
2000	04	17	24	  11.750	9999.000	9999.000	9999.000	   8.743	9999.000	  12.509	  12.629	  10.012	9999	9999	9999	9999	9999
2000	04	18	24	   8.900	9999.000	9999.000	9999.000	   6.425	9999.000	  10.096	   9.758	   7.064	9999	9999	9999	9999	9999
2000	04	19	24	  11.425	9999.000	9999.000	9999.000	  10.587	9999.000	  11.748	  11.713	  11.264	9999	9999	9999	9999	9999
2000	04	20	24	  10.773	9999.000	9999.000	9999.000	  10.035	9999.000	  12.723	  12.517	  10.370	9999	9999	9999	9999	9999
2000	04	21	24	  14.902	9999.000	9999.000	9999.000	  14.382	9999.000	  16.091	  16.000	  14.535	9999	9999	9999	9999	9999
2000	04	22	24	  15.294	9999.000	9999.000	9999.000	  16.151	9999.000	  17.810	  17.842	  16.240	9999	9999	9999	9999	9999
2000	04	23	24	  18.867	9999.000	9999.000	9999.000	  16.326	9999.000	  19.815	  20.296	  17.842	9999	9999	9999	9999	9999
2000	04	24	24	  11.921	9999.000	9999.000	9999.000	  10.537	9999.000	  12.621	  12.833	  11.596	9999	9999	9999	9999	9999
2000	04	25	24	   8.540	9999.000	9999.000	9999.000	   6.266	9999.000	   9.202	   8.896	   6.879	9999	9999	9999	9999	9999
2000	04	26	24	  12.906	9999.000	9999.000	9999.000	  10.523	9999.000	  13.461	  13.579	  11.913	9999	9999	9999	9999	9999
2000	04	27	24	  16.660	9999.000	9999.000	9999.000	  13.455	9999.000	  16.472	  16.833	  15.140	9999	9999	9999	9999	9999
2000	04	28	24	  17.225	9999.000	9999.000	9999.000	  14.216	9999.000	  18.284	  18.625	  15.841	9999	9999	9999	9999	9999
2000	04	29	24	  17.073	9999.000	9999.000	9999.000	  14.015	9999.000	  18.163	  18.712	  15.653	9999	9999	9999	9999	9999
2000	04	30	24	  17.296	9999.000	9999.000	9999.000	  15.617	9999.000	  18.529	  18.808	  17.087	9999	9999	9999	9999	9999
2000	05	01	24	  14.194	9999.000	  14.057	9999.000	  13.636	9999.000	  15.569	  15.463	  13.963	9999	9999	9999	9999	9999
2000	05	02	24	  14.298	9999.000	  13.303	9999.000	  13.151	9999.000	  15.457	  15.433	  13.723	9999	9999	9999	9999	9999
2000	05	03	24	  13.363	9999.000	  10.333	9999.000	  10.596	9999.000	  13.422	  13.717	  12.213	9999	9999	9999	9999	9999
2000	05	04	24	  13.677	9999.000	  12.461	9999.000	  12.916	9999.000	  15.288	  15.162	  14.200	9999	9999	9999	9999	9999
2000	05	05	24	  13.965	9999.000	  14.196	9999.000	  14.326	   2.116	  15.922	  15.958	  14.692	9999	9999	9999	9999	9999
2000	05	06	24	  14.865	9999.000	  14.653	9999.000	  14.482	   2.556	  17.440	  17.492	  15.769	9999	9999	9999	9999	9999
2000	05	07	24	  16.938	9999.000	  16.262	9999.000	  16.040	   2.424	  18.295	  18.546	  17.511	9999	9999	9999	9999	9999
2000	05	08	24	  15.869	9999.000	  14.921	9999.000	  14.645	   2.179	  17.093	  17.383	  15.635	9999	9999	9999	9999	9999
2000	05	09	24	  15.384	9999.000	  13.878	9999.000	  13.544	   1.704	  16.848	  16.458	  13.845	9999	9999	9999	9999	9999
2000	05	10	24	  16.648	9999.000	  15.971	9999.000	  15.519	   1.953	  17.903	  17.542	  15.522	9999	9999	9999	9999	9999
2000	05	11	24	  16.837	9999.000	  16.635	9999.000	  16.503	   1.954	  18.703	  18.592	  17.051	9999	9999	9999	9999	9999
2000	05	12	24	  12.333	9999.000	  11.250	9999.000	  11.320	   2.906	  13.941	  14.104	  12.272	9999	9999	9999	9999	9999
2000	05	13	24	  11.306	9999.000	   9.497	9999.000	   9.226	   2.130	  12.044	  12.358	  10.407	9999	9999	9999	9999	9999
2000	05	14	24	  14.144	9999.000	  13.271	9999.000	  13.317	   1.858	  15.679	  15.775	  14.051	9999	9999	9999	9999	9999
2000	05	15	24	  17.254	9999.000	  15.840	9999.000	  16.081	   2.220	  18.808	  18.917	  17.055	9999	9999	9999	9999	9999
2000	05	16	24	  19.456	9999.000	  17.451	9999.000	  17.892	   2.237	  20.663	  20.758	  19.465	9999	9999	9999	9999	9999
2000	05	17	24	  17.137	9999.000	  15.994	9999.000	  16.258	   2.773	  18.684	  18.596	  17.183	9999	9999	9999	9999	9999
2000	05	18	24	  12.125	9999.000	   9.872	9999.000	   9.559	   2.126	  13.000	  12.621	  10.136	9999	9999	9999	9999	9999
2000	05	19	24	   8.981	9999.000	   6.656	9999.000	   6.289	   2.562	  10.003	   9.896	   6.647	9999	9999	9999	9999	9999
2000	05	20	24	   6.846	9999.000	   4.225	9999.000	   3.778	   2.976	   8.026	   7.804	   4.932	9999	9999	9999	9999	9999
2000	05	21	24	   9.963	9999.000	   7.271	9999.000	   6.839	   2.082	  10.669	  10.304	   7.469	9999	9999	9999	9999	9999
2000	05	22	24	   8.029	9999.000	   5.937	9999.000	   5.533	   2.355	   9.083	   8.838	   6.700	9999	9999	9999	9999	9999
2000	05	23	24	  11.517	9999.000	   8.769	9999.000	   8.560	   1.841	  12.336	  11.825	   9.035	9999	9999	9999	9999	9999
2000	05	24	24	  14.344	9999.000	  11.454	9999.000	  11.652	   1.240	  15.342	  15.079	  12.417	9999	9999	9999	9999	9999
2000	05	25	24	  16.004	9999.000	  13.611	9999.000	  13.731	   0.000	  17.197	  17.242	  15.094	9999	9999	9999	9999	9999
2000	05	26	24	  14.471	9999.000	  11.388	9999.000	  11.293	   1.436	  14.767	  14.604	  12.437	9999	9999	9999	9999	9999
2000	05	27	24	  14.171	9999.000	  10.894	9999.000	  11.081	   2.850	  15.118	  15.342	  12.174	9999	9999	9999	9999	9999
2000	05	28	24	  11.738	9999.000	   9.035	9999.000	   8.827	   3.041	  12.636	  12.667	  10.128	9999	9999	9999	9999	9999
2000	05	29	24	   9.392	9999.000	   6.650	9999.000	   6.306	   3.113	  10.314	  10.229	   7.508	9999	9999	9999	9999	9999
2000	05	30	24	   9.171	9999.000	   6.365	9999.000	   5.922	   2.332	   9.612	   9.408	   7.226	9999	9999	9999	9999	9999
2000	05	31	24	   7.721	9999.000	   5.990	9999.000	   5.346	   2.000	   9.379	   8.950	   6.077	9999	9999	9999	9999	9999
2000	06	01	24	  12.477	9999.000	  10.462	9999.000	  10.382	   3.233	  13.689	  13.562	  11.019	9999	9999	9999	9999	9999
2000	06	02	24	  18.575	9999.000	  15.156	9999.000	  15.650	   3.486	  18.838	  19.083	  16.715	9999	9999	9999	9999	9999
2000	06	03	24	  20.377	9999.000	  18.917	9999.000	  18.657	   2.427	  21.585	  21.629	  19.431	9999	9999	9999	9999	9999
2000	06	04	24	  20.435	9999.000	  18.091	9999.000	  17.757	   1.865	  21.293	  21.371	  19.302	9999	9999	9999	9999	9999
2000	06	05	24	  19.754	9999.000	  18.210	9999.000	  18.138	   1.710	  20.246	  20.404	  19.462	9999	9999	9999	9999	9999
2000	06	06	24	  13.560	9999.000	  11.320	9999.000	  11.048	   2.236	  14.888	  14.725	  11.988	9999	9999	9999	9999	9999
2000	06	07	24	   9.967	9999.000	   7.669	9999.000	   7.136	   2.400	  11.257	  11.058	   8.219	9999	9999	9999	9999	9999
2000	06	08	24	  12.550	9999.000	  10.126	9999.000	   9.977	   1.814	  13.480	  13.221	  10.482	9999	9999	9999	9999	9999
2000	06	09	24	  18.002	9999.000	  14.796	9999.000	  14.681	   2.687	  18.278	  18.446	  16.416	9999	9999	9999	9999	9999
2000	06	10	24	  21.502	9999.000	  18.592	9999.000	  18.470	   2.576	  21.949	  22.379	  20.186	9999	9999	9999	9999	9999
2000	06	11	24	  20.265	9999.000	  18.825	9999.000	  18.887	   1.923	  20.771	  20.492	  20.279	9999	9999	9999	9999	9999
2000	06	12	24	  16.542	9999.000	  14.954	9999.000	  14.505	   1.745	  17.438	  17.083	  15.398	9999	9999	9999	9999	9999
2000	06	13	24	  20.106	9999.000	  18.330	9999.000	  18.437	   2.055	  21.189	  20.967	  19.214	9999	9999	9999	9999	9999
2000	06	14	24	9999.000	9999.000	  15.926	9999.000	  15.448	   1.588	  18.239	  17.908	  15.144	9999	9999	9999	9999	9999
2000	06	15	24	9999.000	9999.000	  11.407	9999.000	  11.167	   2.065	  14.647	  14.542	  12.208	9999	9999	9999	9999	9999
2000	06	16	24	9999.000	9999.000	   6.931	9999.000	   6.565	   1.923	  11.048	  10.812	   7.899	9999	9999	9999	9999	9999
2000	06	17	24	9999.000	9999.000	   7.163	9999.000	   6.827	   2.139	  10.358	   9.983	   7.376	9999	9999	9999	9999	9999
2000	06	18	24	9999.000	9999.000	  13.585	9999.000	  13.120	   2.191	  15.696	  15.483	  13.803	9999	9999	9999	9999	9999
